tweet_1,tweet_2,Class,P(NoConflict),P(Conflict),Conflict
"Estamos vivendo um momento delicado em nosso país! Um ato explícito de censura sendo comemorado, mostra muito bem o caráter de algumas ideologias partidárias!","Enquanto a Câmara arma um plano para calar os cristãos,  o #STFVergonhaNacional executa a censura nas redes sociais. Querem acabar com toda forma de apoio ao #Bolsonaro2022 na força de suas canetas e caras de pau.",1,0.6796743869781494,0.3203256130218506,0
"Vou guardar esse twitt, vai ser lindo ver a Manu chorando quando a censura chegar nela.","A censura não vai chegar a ela pois o Presidente Bolsonaro tem como regra a liberdade e ela ainda terá que aguentar por um bom tempo pois o  Presidente irá até 2026 e fará seu sucessor. Nós, somos de Deus! E isso ninguém tira!  Não nos calarão!",1,0.6890223026275635,0.3109776675701141,0
"Hoje são   Allan dos Santos Bernardo Kuster Edson Salomão Luciano Hang Roberto Jefferson Otávio Fakhoury Sara Winter   Amanhã pode ser vc.  Vc, conservador. Vc, que apoia Bolsonaro.   E vc tbm, idiota de esquerda que tá comemorando essa censura covarde.  #VozParaBernardoKuster","censura é pouco pra esse gordo, faltou dar uns socos na boca desse filho da puta",1,0.6910881996154785,0.3089118599891662,1
"a cada dia mais certo de que este site é um grande delírio coletivo, 90% das discussões que a gente tem aqui não acontecem em nenhum outro lugar","Ou você apoia o AI-5, ou você reclama da ""Censura"". Os dois não dá. Se não ficassem ameaçando, pregando violência gratuita... tavam de boa, quem não faz merda não paga. Só censurou quem não presta. Apologia tbm é crime kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk",0,0.6943390369415283,0.3056609332561493,1
O que vcs acham do STF ?,Puxadinho do PT... Tribunal do crime... #STFEscritorioDoCrimeOrganizado  #STFVergonhaNacional,1,0.7033313512802124,0.2966685891151428,0
"Todos do STF reclamam quando se pede ai5, mas fazem uso da censura!! Será que preciso desenhar???","Fake news e discurso de ódio não se encaixam em liberdade de expressão. E se vcs pedem ai-5, tão reclamando de censura agora pq? Vai chora? Precisa desenhar?",1,0.720210611820221,0.2797893583774566,
"Não é uma delícia ver a galera que pedia um AI-5 chorando e gritando CENSURA?   Foi uma decisão judicial, esses imbecís confundem PUNIÇÃO com CENSURA.  A única coisa boa é ver esse “fugitivos da inteligência” chorando nas redes. Criticando a censura e o “livre mercado”",Decisão judicial baseada em qual crime ? Qual lei ? Qual é a sentença ? Está transitada em julgado ? O que alegou a defesa ? Onde foi julgada ? Que dia ocorreu o julgamento com direito a ampla defesa e presunção de inocência ? cadê a presunção de inocência ?  Isso é CENSURA !!!,1,0.7281859517097473,0.2718140780925751,
"Estou aberto aos argumentos jurídicos que mostram graves problemas na decisão do Alexandre de Moraes.  Dito isso, que perfis dedicados a fake news, ataques e assassinato de reputações sejam derrubados é algo que eu defenderia mesmo se fosse contra o meu lado político.",Isso não  configura censura prévia?,1,0.7298194766044617,0.2701804935932159,
"A tag #STFVergonhaNacional nunca fez tanto sentido! Sim, eles perderam completamente a noção e o respeito!   Ministro Barroso fará debate online com youtuber Felipe Neto",Eitaaaaaaaaaa o Barrosinho descendo a ladeira Felipe feto?? Logo tá com Anita Pablo virar etc  decidamente meu caro tu tá jogando na privada sua biografia  Fazendo todo sentido mesmo,2,0.7328094840049744,0.2671904563903808,
O STF precisa conter a escalada de Alexandre de Moraes contra a liberdade de expressão.,"Uéé... vcs foram os primeiros a sofrer censura, depois passaram a apoiar os censuradores, agora querem que eles parem? Precisam descer do muro, ou estão com o povo de bem ou contra nós! Deixem essa birra com o presidente de lado e venham lutar contra os verdadeiros ditadores!",1,0.7421279549598694,0.2578720152378082,
Aras está contra o bloqueio de contas no Twitter!,"Só está contra a decisão do ministro Alexandre de Morais, pq fazer alguma coisa, bater de frente com o STF, ele não vai fazer isso, pq o STF se acham os deuses do Brasil, o STF pode mandar prender o Augusto Aras, se ele enfrentar o STF!!.",1,0.7676478624343872,0.232352152466774,
"Sua censura deu ruim, ! Até como ditador você é um ineficiente, inútil, fracassado. Projetinho de ditador.  Tô seguindo normalmente e vendo os tweets de todos que você TENTOU censura. Cabeça de ovo!",Eu nem perderia tempo de dar tantos adjetivos ao cabeça de . “Na minha opinião” ele é simplesmente um BOSTA,2,0.7698875069618225,0.2301124781370163,
Os conservadores foram criminalizados no Brasil.  Só há liberdade de expressão se você seguir a cartilha socialista e não criticar o establishment.  Censura e perseguição.,Pede AI-5 e depois reclama da censura nas contas que foram bloqueadas do gabinete do ódio. #GovernoDeFraudes,1,0.7738654017448425,0.2261346280574798,
Bolsonaro está curado da Covid-19!  Eu disse que hoje seria um Grande Dia!  A esquerda chora e o Brasil comemora!,"Ou o povo ACORDA ou acabou de vez. Saiam de casa e lutem por sua liberdade! Os togados estão RINDO da sua cara, enquanto vc fica subindo hashtag no twitter! #VozParaBernardoKuster",0,0.7782737016677856,0.2217263579368591,
"Não há como aceitar a censura. Não há como aceitar que aplaudam a censura. Liberdade de expressão a todos, aqueles que pensam como eu e os que pensam de forma diferente.","Mas o ditador não pensa assim! Ele é p dono da razão . Aliás, todo imbecil, o é!",2,0.7822921872138977,0.2177078425884246,
"Allan dos Santos Bernardo Kuster Edson Salomão Luciano Hang Roberto Jefferson Otávio Fakhoury  Dentre outros, tiveram suas contas no Twitter ""retidas por ordem judicial"".  Isso graças ao INQUÉRITO ILEGAL embasado na narrativa de  LUCIANO AYAN, aquele que está PRESO.  Pois é",você é um verme.,2,0.791444718837738,0.2085553407669067,
O que tem me movido: • saber que os boleto tão em dia • saber que tenho muitos amigos de SP e que vou poder ver todos depois do corona • saber que existe uma probabilidade MUITO GRANDE de ainda ESSE ANO ver    Deus eh bom e o diabo eh vacilão,se eu já sei todos os roles que vamos dar? sim,2,0.7929812669754028,0.2070186734199524,
Estamos envergonhados dos membros da nossa Suprema Corte. E da conivência com a ditadura insana do Alexandre de Moraes. A INSTITUIÇÃO NÃO é culpada. O povo defende a instituição. Seus membros NÃO a dignificam.,"Como irão dignificar se são esquerda, mas, bem esquerdalha mesmo.  #STFOrganizacaoCriminosa  #STFVergonhaNacional",2,0.795536994934082,0.2044630795717239,
"Amigos aqui é Roberto Jefferson. Entrei na conta da minha filha para agradecer a todos pelo apoio. Em breve estaremos juntos novamente! Alexandre, não temo sua tirania!",Muito grave o que está acontecendo. É preciso o senado fazer sua parte ou fazemos a nossa nas eleições. Estamos juntos com você Roberto Jefferson. Abraço,1,0.7992287278175354,0.2007712572813034,
O que vcs acham do STF ?,"Meu Herói ,Roberto Jefferson ,disse com poucos políticos e senadores do PTB está  batendo no stf, imagina se os políticos do PSL vão p PTB ,vão distruir o stf  !",1,0.8102041482925415,0.1897958666086197,
"Hoje completam 2 anos desde que Demi sofreu uma overdose que quase tirou sua vida. Em reflexão, agradecimento e por estar se sentindo grata, Demi escreveu esse pequeno texto e publicou em seu Instagram.   “Me senti tão grata que escrevi algo... Hoje é o dia do meu milagre”.","Emocionante!!   É verdade alguns momentos são tão terríveis, que parece ser o fim, mas é apenas uma pequena parte de uma grande e linda história de superação, na qual Deus, a gente e as pessoas que nos amam tem um papel tão importante na história. Muito feliz pela Demi!",2,0.8152111768722534,0.1847888529300689,
"O Twitter suspendeu 16 contas de bolsonaristas. Entre elas, as de Roberto Jefferson, dos blogueiros Allan dos Santos, Bernardo Küster e Sara Winter, dos empresários Luciano Hang, Edgard Corona e Otávio Fakhoury.","Imaginem a gritaria que se faria se fossem contas de esquerdistas... censura, ditadura, fascismo, etc.",1,0.8179373145103455,0.1820626407861709,
"Os bolsonaristas são engraçados! Eles pedem AI-5 e intervenção militar, mas reclamam de censura quando o STF suspende perfis nas redes sociais que disparam notícias antidemocráticas e falsas!","Dois pesos e duas medidas, cadê?",2,0.8302671909332275,0.1697328239679336,
"Não há como aceitar a censura. Não há como aceitar que aplaudam a censura. Liberdade de expressão a todos, aqueles que pensam como eu e os que pensam de forma diferente.","stf ,CABEÇA   DE OVO PODRE ,CORRUPTOS ,CANALHAs,TIRANOs,LESA PÁTRIA, TRAIDORES DO POVO BRASILEIRO DE BEM  ,HONESTO,TRABALHADOR ,TRAIDORES DA PÁTRIA,MERCADORES DAS MORTES !!!",2,0.8304975032806396,0.1695024520158767,
"Acrescento: se fosse eu o censurado, esses mesmos comemorariam e/ou criariam narrativas para encobrir/desmentir o fato. ACREDITE.  Alguns desses q perderam seus perfis assassinaram reputação de quem queria lava-toga, patrulham opiniões e promovem seu próprio mecanismo de censura.","Eu esperava um: ""Censura é inadmissível. Disto isto, são uns fdp, não nos gostamos etc...etc...""",1,0.8320314884185791,0.1679684966802597,
"Bolsonaristas pedem intervenção militar e a volta do AI-5.  Agora, reclamam da censura.","Deixa ver se entendi... Quer dizer que ameaça da censura do executivo (AI-5, Intervenção Militar) não pode, mas a censura do judiciário tudo bem?",1,0.834577739238739,0.1654222309589386,
"Não há como aceitar a censura. Não há como aceitar que aplaudam a censura. Liberdade de expressão a todos, aqueles que pensam como eu e os que pensam de forma diferente.","Caro  não seria hora de os brasileiros de verdade começando por jornalistas de verdade como o senhor, Fiuza, Garcia, alguns artistas, cidadãos comuns, empresários, políticos e políticas de coragem, militares promoverem o descrédito de Alexandre de Moraes ORCRIM?",1,0.8354945182800293,0.1645055115222931,
O que vcs acham do STF ?,"Um bando de urubus usurpadores, defensores de bandidos. Como dizia Lula ladrão uma suprema corte acovardada. #STFVergonhaNacional",1,0.8365654349327087,0.1634345650672912,
"Pessoal de Porto Alegre revoltado com o prefeito. Além de decretar fechamento da maioria do comércio, ajudando a falir CNPJs, mandou os fiscais da prefeitura (estatutários com salário e benefícios em dia $$$) impedir que os ambulantes tentem dignamente trabalhar...","A politicagem tá ficando perigoso seus prefeitos e vereadores do Brasil, cuidado pq o buraco pode ficar grande de mais.",2,0.8372970819473267,0.1627029776573181,
"Dos autores de ""O Regime Militar não foi ditadura e quem foi torturado mereceu"", vem agora ""Socorro, bloquearam meu Twitter, estou sendo oprimido pela ditadura!"".  Não existe florzinha mais delicada do que um direitista!   GRANDE DIA","Disseram, os cidadãos de bem, que a ditadura só matou vagabundo e agora reclamam da toga burguesa censurar perfis em rede social. censura mais que ta pouco",0,0.8488364815711975,0.1511634439229965,
"É assim: ou você é contra a censura e a favor da democracia ou você defende AI-5 e pára de reclamar de censura ok? Os dois não dá,",Olha a mente!,2,0.8491498827934265,0.1508501321077346,
Revogaram a constituição ??? #VozParaBernardoKuster,Que absurdo em pleno 2020 o Brasil sofrendo com Censura do STF... Esse Tribunal nao nos representa em nada! Só serve pra salvar corruptos da cadeia! #forastf,0,0.8519182205200195,0.148081749677658,
A CENSURA NAS REDES SOCIAIS JÁ COMEÇOU E A PL 2630 AINDA  NÃO  FOI APROVADA IMAGINA QUANDO FOR... NÃO  ESQUEÇA     INSCREVA-SE NO CANAL PRECISO DA SUA AJUDA       PARA     GANHAR MAIS ALCANCE E VOZ... OBRIGADO!,"Quando vc tira a arma das mãos de alguém que almeja usá-la para assassinar a reputação alheia, geralmente com inverdades. Isso é censura ou justiça? #Grandedia",0,0.8537020087242126,0.1462980657815933,
"É hora de falar sério.  Hoje é um dia de vitória. Diversos perfis do Twitter de agentes de fake-news, ódio e destruição de reputações foram desligados, a pedido do STF.  A decisão pode ser temporária ou permanente. Nessa thread, quero mostrar pq deve ser PERMANENTE.  Segue o fio.","E o “democrata” passando pano para atitude autoritária e ditatorial?!  Não acredito. Deve ser fake.   Vibrem hoje, chorem amanhã quando atingir vocês.   Comemorar censura só demonstra o quanto essa turma nunca foi democrática e entusiasta da diversidade.",2,0.8568941354751587,0.1431059092283249,
Vamos todos pro twitter modo americano e derrubar a censura excrachada que estamos recebendo dos esquerdistas.,"Bora, Já fui!!!",2,0.8575844168663025,0.1424155235290527,
"A verdade é que Alexandre de Moraes, definitivamente se torna o censurador e ditador que tanto acusaram o Bolsonaro de ser! Perseguindo os conservadores, e aqueles que diziam que seriam perseguidos riem dessa situação. Que Deus tenha misericórdia de nós.","Alexandre de Moraes , o ódio dele vai mata-lo.",0,0.8577849268913269,0.1422151178121566,
Não a Censura!!! #naoacensura,"Hoje é um GRANDE DIA, sem dúvida alguma, mas alguém sabe dizer como vai a finada Bia Kicis?  É pro meu TCC  #QueimaQuengaral #GovernoDeFraudes",0,0.8580577969551086,0.1419421881437301,
